tick,day,hour,S_susceptible,I_total_infect,new_infect,R_total_recov,new_recov
847,35,7,79,719,0,3202,6
848,35,8,79,719,0,3202,0
849,35,9,78,718,1,3204,2
850,35,10,78,716,0,3206,2
851,35,11,78,713,0,3209,3
852,35,12,77,711,1,3212,3
853,35,13,75,709,2,3216,4
854,35,14,75,708,0,3217,1
855,35,15,75,706,0,3219,2
856,35,16,75,698,0,3227,8
857,35,17,75,695,0,3230,3
858,35,18,75,694,0,3231,1
859,35,19,75,693,0,3232,1
860,35,20,73,692,2,3235,3
861,35,21,73,687,0,3240,5
862,35,22,73,686,0,3241,1
863,35,23,73,685,0,3242,1
864,36,0,73,681,0,3246,4
865,36,1,73,680,0,3247,1
866,36,2,73,677,0,3250,3
867,36,3,73,673,0,3254,4
868,36,4,73,671,0,3256,2
869,36,5,73,665,0,3262,6
870,36,6,73,662,0,3265,3
871,36,7,73,660,0,3267,2
872,36,8,73,657,0,3270,3
873,36,9,73,655,0,3272,2
874,36,10,72,655,1,3273,1
875,36,11,72,653,0,3275,2
876,36,12,72,652,0,3276,1
877,36,13,72,650,0,3278,2
878,36,14,72,648,0,3280,2
879,36,15,71,648,1,3281,1
880,36,16,70,645,1,3285,4
881,36,17,70,644,0,3286,1
882,36,18,70,643,0,3287,1
883,36,19,70,640,0,3290,3
884,36,20,70,639,0,3291,1
885,36,21,70,637,0,3293,2
886,36,22,70,636,0,3294,1
887,36,23,70,634,0,3296,2
888,37,0,70,632,0,3298,2
889,37,1,70,630,0,3300,2
890,37,2,70,628,0,3302,2
891,37,3,68,627,2,3305,3
892,37,4,68,623,0,3309,4
893,37,5,68,621,0,3311,2
894,37,6,68,621,0,3311,0
895,37,7,68,620,0,3312,1
896,37,8,68,619,0,3313,1
897,37,9,68,615,0,3317,4
898,37,10,67,615,1,3318,1
899,37,11,66,615,1,3319,1
900,37,12,65,614,1,3321,2
901,37,13,64,614,1,3322,1
902,37,14,63,615,1,3322,0
903,37,15,63,613,0,3324,2
904,37,16,63,611,0,3326,2
905,37,17,63,610,0,3327,1
906,37,18,63,608,0,3329,2
907,37,19,63,605,0,3332,3
908,37,20,63,605,0,3332,0
909,37,21,63,604,0,3333,1
910,37,22,63,602,0,3335,2
911,37,23,63,601,0,3336,1
912,38,0,63,597,0,3340,4
913,38,1,63,592,0,3345,5
914,38,2,62,591,1,3347,2
915,38,3,62,588,0,3350,3
916,38,4,62,585,0,3353,3
917,38,5,62,583,0,3355,2
918,38,6,62,580,0,3358,3
919,38,7,61,579,1,3360,2
920,38,8,61,577,0,3362,2
921,38,9,61,576,0,3363,1
922,38,10,61,573,0,3366,3
923,38,11,61,571,0,3368,2
924,38,12,61,570,0,3369,1
925,38,13,61,569,0,3370,1
926,38,14,61,566,0,3373,3
927,38,15,61,562,0,3377,4
928,38,16,60,562,1,3378,1
929,38,17,60,559,0,3381,3
930,38,18,60,557,0,3383,2
931,38,19,60,554,0,3386,3
932,38,20,60,552,0,3388,2
933,38,21,59,552,1,3389,1
934,38,22,58,548,1,3394,5
935,38,23,58,545,0,3397,3
936,39,0,58,543,0,3399,2
937,39,1,57,540,1,3403,4
938,39,2,57,537,0,3406,3
939,39,3,57,535,0,3408,2
940,39,4,57,534,0,3409,1
941,39,5,57,533,0,3410,1
942,39,6,57,530,0,3413,3
943,39,7,57,522,0,3421,8
944,39,8,57,520,0,3423,2
945,39,9,57,520,0,3423,0
946,39,10,57,520,0,3423,0
947,39,11,57,515,0,3428,5
948,39,12,57,511,0,3432,4
949,39,13,57,507,0,3436,4
950,39,14,57,505,0,3438,2
951,39,15,57,501,0,3442,4
952,39,16,56,496,1,3448,6
953,39,17,56,493,0,3451,3
954,39,18,56,493,0,3451,0
955,39,19,56,491,0,3453,2
956,39,20,55,490,1,3455,2
957,39,21,55,490,0,3455,0
958,39,22,54,490,1,3456,1
959,39,23,54,488,0,3458,2
960,40,0,54,486,0,3460,2
961,40,1,52,486,2,3462,2
962,40,2,52,484,0,3464,2
963,40,3,51,484,1,3465,1
964,40,4,51,483,0,3466,1
965,40,5,51,480,0,3469,3
966,40,6,50,479,1,3471,2
967,40,7,50,475,0,3475,4
968,40,8,50,471,0,3479,4
969,40,9,50,469,0,3481,2
970,40,10,50,467,0,3483,2
971,40,11,50,465,0,3485,2
972,40,12,50,463,0,3487,2
973,40,13,50,461,0,3489,2
974,40,14,50,459,0,3491,2
975,40,15,49,456,1,3495,4
976,40,16,49,454,0,3497,2
977,40,17,49,453,0,3498,1
978,40,18,48,451,1,3501,3
979,40,19,48,451,0,3501,0
980,40,20,48,448,0,3504,3
981,40,21,48,446,0,3506,2
982,40,22,48,443,0,3509,3
983,40,23,48,443,0,3509,0
984,41,0,48,443,0,3509,0
985,41,1,47,442,1,3511,2
986,41,2,47,440,0,3513,2
987,41,3,47,437,0,3516,3
988,41,4,47,434,0,3519,3
989,41,5,47,432,0,3521,2
990,41,6,47,430,0,3523,2
991,41,7,47,429,0,3524,1
992,41,8,47,426,0,3527,3
993,41,9,46,426,1,3528,1
994,41,10,46,422,0,3532,4
995,41,11,46,417,0,3537,5
996,41,12,46,417,0,3537,0
997,41,13,46,413,0,3541,4
998,41,14,46,411,0,3543,2
999,41,15,45,412,1,3543,0
1000,41,16,45,411,0,3544,1
1001,41,17,45,409,0,3546,2
1002,41,18,45,407,0,3548,2
1003,41,19,45,407,0,3548,0
1004,41,20,45,406,0,3549,1
1005,41,21,45,405,0,3550,1
1006,41,22,45,404,0,3551,1
1007,41,23,45,401,0,3554,3
1008,42,0,45,401,0,3554,0
1009,42,1,45,401,0,3554,0
1010,42,2,45,400,0,3555,1
1011,42,3,45,399,0,3556,1
1012,42,4,45,399,0,3556,0
1013,42,5,45,398,0,3557,1
1014,42,6,44,396,1,3560,3
1015,42,7,43,394,1,3563,3
1016,42,8,43,394,0,3563,0
1017,42,9,43,392,0,3565,2
1018,42,10,43,391,0,3566,1
1019,42,11,43,391,0,3566,0
1020,42,12,43,389,0,3568,2
1021,42,13,43,385,0,3572,4
1022,42,14,43,385,0,3572,0
1023,42,15,43,385,0,3572,0
1024,42,16,43,382,0,3575,3
1025,42,17,43,381,0,3576,1
1026,42,18,43,379,0,3578,2
1027,42,19,43,379,0,3578,0
1028,42,20,43,379,0,3578,0
1029,42,21,43,379,0,3578,0
1030,42,22,43,379,0,3578,0
1031,42,23,43,379,0,3578,0
1032,43,0,43,378,0,3579,1
1033,43,1,43,375,0,3582,3
1034,43,2,43,374,0,3583,1
1035,43,3,43,372,0,3585,2
1036,43,4,42,371,1,3587,2
1037,43,5,42,371,0,3587,0
1038,43,6,42,369,0,3589,2
1039,43,7,42,368,0,3590,1
1040,43,8,42,364,0,3594,4
1041,43,9,42,362,0,3596,2
1042,43,10,42,360,0,3598,2
1043,43,11,42,358,0,3600,2
1044,43,12,42,357,0,3601,1
1045,43,13,42,357,0,3601,0
1046,43,14,42,356,0,3602,1
1047,43,15,41,356,1,3603,1
1048,43,16,41,354,0,3605,2
1049,43,17,41,353,0,3606,1
1050,43,18,41,352,0,3607,1
1051,43,19,41,349,0,3610,3
1052,43,20,41,349,0,3610,0
1053,43,21,41,348,0,3611,1
1054,43,22,41,347,0,3612,1
1055,43,23,41,345,0,3614,2
1056,44,0,41,344,0,3615,1
1057,44,1,41,343,0,3616,1
1058,44,2,41,342,0,3617,1
1059,44,3,41,339,0,3620,3
1060,44,4,41,339,0,3620,0
1061,44,5,41,338,0,3621,1
1062,44,6,41,336,0,3623,2
1063,44,7,41,336,0,3623,0
1064,44,8,41,333,0,3626,3
1065,44,9,41,332,0,3627,1
1066,44,10,41,329,0,3630,3
1067,44,11,41,329,0,3630,0
1068,44,12,41,327,0,3632,2
1069,44,13,41,325,0,3634,2
1070,44,14,41,324,0,3635,1
1071,44,15,41,323,0,3636,1
1072,44,16,41,323,0,3636,0
1073,44,17,41,322,0,3637,1
1074,44,18,41,320,0,3639,2
1075,44,19,41,318,0,3641,2
1076,44,20,41,318,0,3641,0
1077,44,21,41,316,0,3643,2
1078,44,22,40,316,1,3644,1
1079,44,23,40,313,0,3647,3
1080,45,0,40,312,0,3648,1
1081,45,1,40,311,0,3649,1
1082,45,2,40,311,0,3649,0
1083,45,3,40,311,0,3649,0
1084,45,4,40,309,0,3651,2
1085,45,5,40,308,0,3652,1
1086,45,6,40,308,0,3652,0
1087,45,7,40,305,0,3655,3
1088,45,8,40,305,0,3655,0
1089,45,9,40,304,0,3656,1
1090,45,10,40,303,0,3657,1
1091,45,11,40,301,0,3659,2
1092,45,12,40,301,0,3659,0
1093,45,13,40,300,0,3660,1
1094,45,14,40,299,0,3661,1
1095,45,15,40,298,0,3662,1
1096,45,16,40,298,0,3662,0
1097,45,17,40,295,0,3665,3
1098,45,18,40,294,0,3666,1
1099,45,19,40,294,0,3666,0
1100,45,20,40,294,0,3666,0
1101,45,21,40,290,0,3670,4
1102,45,22,40,289,0,3671,1
1103,45,23,40,289,0,3671,0
1104,46,0,40,288,0,3672,1
1105,46,1,40,287,0,3673,1
1106,46,2,40,285,0,3675,2
1107,46,3,40,283,0,3677,2
1108,46,4,40,281,0,3679,2
1109,46,5,40,280,0,3680,1
1110,46,6,40,280,0,3680,0
1111,46,7,40,276,0,3684,4
1112,46,8,40,276,0,3684,0
1113,46,9,40,275,0,3685,1
1114,46,10,40,274,0,3686,1
1115,46,11,40,272,0,3688,2
1116,46,12,40,269,0,3691,3
1117,46,13,40,267,0,3693,2
1118,46,14,40,266,0,3694,1
1119,46,15,40,266,0,3694,0
1120,46,16,40,263,0,3697,3
1121,46,17,40,263,0,3697,0
1122,46,18,40,262,0,3698,1
1123,46,19,40,262,0,3698,0
1124,46,20,40,261,0,3699,1
1125,46,21,40,260,0,3700,1
1126,46,22,39,261,1,3700,0
1127,46,23,39,260,0,3701,1
1128,47,0,39,259,0,3702,1
1129,47,1,39,258,0,3703,1
1130,47,2,39,257,0,3704,1
1131,47,3,39,256,0,3705,1
1132,47,4,39,255,0,3706,1
1133,47,5,39,254,0,3707,1
1134,47,6,39,253,0,3708,1
1135,47,7,39,251,0,3710,2
1136,47,8,39,251,0,3710,0
1137,47,9,38,249,1,3713,3
1138,47,10,38,248,0,3714,1
1139,47,11,38,246,0,3716,2
1140,47,12,38,243,0,3719,3
1141,47,13,38,242,0,3720,1
1142,47,14,38,241,0,3721,1
1143,47,15,38,241,0,3721,0
1144,47,16,38,241,0,3721,0
1145,47,17,38,240,0,3722,1
1146,47,18,38,239,0,3723,1
1147,47,19,38,239,0,3723,0
1148,47,20,38,239,0,3723,0
1149,47,21,38,239,0,3723,0
1150,47,22,38,239,0,3723,0
1151,47,23,38,238,0,3724,1
1152,48,0,38,237,0,3725,1
1153,48,1,38,236,0,3726,1
1154,48,2,38,235,0,3727,1
1155,48,3,38,234,0,3728,1
1156,48,4,38,234,0,3728,0
1157,48,5,38,233,0,3729,1
1158,48,6,38,232,0,3730,1
1159,48,7,38,231,0,3731,1
1160,48,8,38,231,0,3731,0
1161,48,9,38,230,0,3732,1
1162,48,10,38,229,0,3733,1
1163,48,11,38,228,0,3734,1
1164,48,12,38,227,0,3735,1
1165,48,13,38,227,0,3735,0
1166,48,14,38,226,0,3736,1
1167,48,15,38,225,0,3737,1
1168,48,16,38,224,0,3738,1
1169,48,17,38,223,0,3739,1
1170,48,18,38,221,0,3741,2
1171,48,19,38,221,0,3741,0
1172,48,20,38,220,0,3742,1
1173,48,21,38,218,0,3744,2
1174,48,22,38,218,0,3744,0
1175,48,23,38,218,0,3744,0
1176,49,0,38,217,0,3745,1
1177,49,1,38,217,0,3745,0
1178,49,2,38,216,0,3746,1
1179,49,3,38,216,0,3746,0
1180,49,4,38,215,0,3747,1
1181,49,5,38,214,0,3748,1
1182,49,6,38,214,0,3748,0
1183,49,7,38,214,0,3748,0
1184,49,8,38,214,0,3748,0
1185,49,9,38,212,0,3750,2
1186,49,10,38,212,0,3750,0
1187,49,11,38,210,0,3752,2
1188,49,12,38,210,0,3752,0
1189,49,13,38,208,0,3754,2
1190,49,14,38,208,0,3754,0
1191,49,15,38,207,0,3755,1
1192,49,16,38,207,0,3755,0
1193,49,17,38,207,0,3755,0
1194,49,18,38,206,0,3756,1
1195,49,19,38,206,0,3756,0
1196,49,20,38,206,0,3756,0
1197,49,21,38,205,0,3757,1
1198,49,22,38,204,0,3758,1
1199,49,23,38,204,0,3758,0
1200,50,0,38,204,0,3758,0
