tick,day,hour,S_susceptible,I_total_infect,new_infect,R_total_recov,new_recov
1149,47,21,36,185,0,3779,1
1150,47,22,36,185,0,3779,0
1151,47,23,36,185,0,3779,0
1152,48,0,36,185,0,3779,0
1153,48,1,36,185,0,3779,0
1154,48,2,36,184,0,3780,1
1155,48,3,36,182,0,3782,2
1156,48,4,36,180,0,3784,2
1157,48,5,36,179,0,3785,1
1158,48,6,36,179,0,3785,0
1159,48,7,36,179,0,3785,0
1160,48,8,36,179,0,3785,0
1161,48,9,36,178,0,3786,1
1162,48,10,36,178,0,3786,0
1163,48,11,36,178,0,3786,0
1164,48,12,36,177,0,3787,1
1165,48,13,36,177,0,3787,0
1166,48,14,36,176,0,3788,1
1167,48,15,36,174,0,3790,2
1168,48,16,36,173,0,3791,1
1169,48,17,36,172,0,3792,1
1170,48,18,36,171,0,3793,1
1171,48,19,36,170,0,3794,1
1172,48,20,36,170,0,3794,0
1173,48,21,36,169,0,3795,1
1174,48,22,36,168,0,3796,1
1175,48,23,36,168,0,3796,0
1176,49,0,36,168,0,3796,0
1177,49,1,36,168,0,3796,0
1178,49,2,36,168,0,3796,0
1179,49,3,36,168,0,3796,0
1180,49,4,36,167,0,3797,1
1181,49,5,36,167,0,3797,0
1182,49,6,36,165,0,3799,2
1183,49,7,36,164,0,3800,1
1184,49,8,36,163,0,3801,1
1185,49,9,36,162,0,3802,1
1186,49,10,36,162,0,3802,0
1187,49,11,36,161,0,3803,1
1188,49,12,36,160,0,3804,1
1189,49,13,36,160,0,3804,0
1190,49,14,36,160,0,3804,0
1191,49,15,36,160,0,3804,0
1192,49,16,36,160,0,3804,0
1193,49,17,36,158,0,3806,2
1194,49,18,36,158,0,3806,0
1195,49,19,36,157,0,3807,1
1196,49,20,36,155,0,3809,2
1197,49,21,36,154,0,3810,1
1198,49,22,36,154,0,3810,0
1199,49,23,36,153,0,3811,1
1200,50,0,36,151,0,3813,2
