tick,day,hour,S_susceptible,I_total_infect,new_infect,R_total_recov,new_recov
117,4,21,3965,28,0,7,0
118,4,22,3964,29,1,7,0
119,4,23,3964,29,0,7,0
120,5,0,3961,31,3,8,1
121,5,1,3961,31,0,8,0
122,5,2,3959,32,2,9,1
123,5,3,3959,32,0,9,0
124,5,4,3958,33,1,9,0
125,5,5,3957,33,1,10,1
126,5,6,3956,32,1,12,2
127,5,7,3956,32,0,12,0
128,5,8,3955,33,1,12,0
129,5,9,3955,32,0,13,1
130,5,10,3954,33,1,13,0
131,5,11,3954,33,0,13,0
132,5,12,3954,33,0,13,0
133,5,13,3953,34,1,13,0
134,5,14,3953,34,0,13,0
135,5,15,3953,33,0,14,1
136,5,16,3953,32,0,15,1
137,5,17,3950,35,3,15,0
138,5,18,3949,36,1,15,0
139,5,19,3949,36,0,15,0
140,5,20,3949,36,0,15,0
141,5,21,3949,36,0,15,0
142,5,22,3949,36,0,15,0
143,5,23,3946,39,3,15,0
144,6,0,3946,39,0,15,0
145,6,1,3946,39,0,15,0
146,6,2,3946,39,0,15,0
147,6,3,3945,39,1,16,1
148,6,4,3944,40,1,16,0
149,6,5,3942,42,2,16,0
150,6,6,3939,45,3,16,0
151,6,7,3938,46,1,16,0
152,6,8,3938,45,0,17,1
153,6,9,3938,45,0,17,0
154,6,10,3938,44,0,18,1
155,6,11,3938,44,0,18,0
156,6,12,3938,44,0,18,0
157,6,13,3937,45,1,18,0
158,6,14,3935,47,2,18,0
159,6,15,3935,47,0,18,0
160,6,16,3934,48,1,18,0
161,6,17,3932,50,2,18,0
162,6,18,3930,52,2,18,0
163,6,19,3928,54,2,18,0
164,6,20,3928,54,0,18,0
165,6,21,3927,55,1,18,0
166,6,22,3927,55,0,18,0
167,6,23,3927,55,0,18,0
168,7,0,3926,56,1,18,0
169,7,1,3925,57,1,18,0
170,7,2,3923,59,2,18,0
171,7,3,3923,59,0,18,0
172,7,4,3922,60,1,18,0
173,7,5,3920,62,2,18,0
174,7,6,3919,62,1,19,1
175,7,7,3919,61,0,20,1
176,7,8,3919,61,0,20,0
177,7,9,3917,63,2,20,0
178,7,10,3916,64,1,20,0
179,7,11,3915,65,1,20,0
180,7,12,3911,68,4,21,1
181,7,13,3910,68,1,22,1
182,7,14,3908,69,2,23,1
183,7,15,3906,70,2,24,1
184,7,16,3904,71,2,25,1
185,7,17,3903,71,1,26,1
186,7,18,3902,72,1,26,0
187,7,19,3902,72,0,26,0
188,7,20,3900,73,2,27,1
189,7,21,3899,73,1,28,1
190,7,22,3897,75,2,28,0
191,7,23,3897,75,0,28,0
192,8,0,3896,75,1,29,1
193,8,1,3894,75,2,31,2
194,8,2,3893,76,1,31,0
195,8,3,3891,78,2,31,0
196,8,4,3890,79,1,31,0
197,8,5,3888,81,2,31,0
198,8,6,3887,82,1,31,0
199,8,7,3885,84,2,31,0
200,8,8,3885,84,0,31,0
201,8,9,3881,88,4,31,0
202,8,10,3880,89,1,31,0
203,8,11,3879,90,1,31,0
204,8,12,3879,90,0,31,0
205,8,13,3877,92,2,31,0
206,8,14,3876,92,1,32,1
207,8,15,3875,93,1,32,0
208,8,16,3872,96,3,32,0
209,8,17,3869,98,3,33,1
210,8,18,3869,98,0,33,0
211,8,19,3866,100,3,34,1
212,8,20,3861,105,5,34,0
213,8,21,3859,107,2,34,0
214,8,22,3857,108,2,35,1
215,8,23,3857,107,0,36,1
216,9,0,3856,108,1,36,0
217,9,1,3855,109,1,36,0
218,9,2,3854,109,1,37,1
219,9,3,3853,110,1,37,0
220,9,4,3850,111,3,39,2
221,9,5,3845,116,5,39,0
222,9,6,3843,117,2,40,1
223,9,7,3842,118,1,40,0
224,9,8,3839,120,3,41,1
225,9,9,3835,124,4,41,0
226,9,10,3833,125,2,42,1
227,9,11,3830,128,3,42,0
228,9,12,3828,129,2,43,1
229,9,13,3827,128,1,45,2
230,9,14,3826,129,1,45,0
231,9,15,3825,130,1,45,0
232,9,16,3821,133,4,46,1
233,9,17,3819,135,2,46,0
234,9,18,3819,135,0,46,0
235,9,19,3814,140,5,46,0
236,9,20,3807,146,7,47,1
237,9,21,3798,155,9,47,0
238,9,22,3794,159,4,47,0
239,9,23,3791,160,3,49,2
240,10,0,3789,161,2,50,1
241,10,1,3786,164,3,50,0
242,10,2,3783,167,3,50,0
243,10,3,3782,167,1,51,1
244,10,4,3774,174,8,52,1
245,10,5,3770,178,4,52,0
246,10,6,3766,182,4,52,0
247,10,7,3763,184,3,53,1
248,10,8,3761,185,2,54,1
249,10,9,3753,193,8,54,0
250,10,10,3747,196,6,57,3
251,10,11,3744,197,3,59,2
252,10,12,3743,198,1,59,0
253,10,13,3741,200,2,59,0
254,10,14,3735,205,6,60,1
255,10,15,3732,208,3,60,0
256,10,16,3730,209,2,61,1
257,10,17,3729,209,1,62,1
258,10,18,3727,210,2,63,1
259,10,19,3724,213,3,63,0
260,10,20,3717,220,7,63,0
261,10,21,3714,223,3,63,0
262,10,22,3708,229,6,63,0
263,10,23,3706,230,2,64,1
264,11,0,3701,232,5,67,3
265,11,1,3697,234,4,69,2
266,11,2,3693,236,4,71,2
267,11,3,3690,239,3,71,0
268,11,4,3686,243,4,71,0
269,11,5,3682,246,4,72,1
270,11,6,3678,250,4,72,0
271,11,7,3673,255,5,72,0
272,11,8,3669,259,4,72,0
273,11,9,3666,261,3,73,1
274,11,10,3662,264,4,74,1
275,11,11,3653,272,9,75,1
276,11,12,3643,282,10,75,0
277,11,13,3636,287,7,77,2
278,11,14,3634,288,2,78,1
279,11,15,3625,296,9,79,1
280,11,16,3619,301,6,80,1
281,11,17,3610,309,9,81,1
282,11,18,3599,320,11,81,0
283,11,19,3592,325,7,83,2
284,11,20,3583,332,9,85,2
285,11,21,3576,338,7,86,1
286,11,22,3570,344,6,86,0
287,11,23,3566,346,4,88,2
288,12,0,3557,355,9,88,0
289,12,1,3554,356,3,90,2
290,12,2,3547,363,7,90,0
291,12,3,3540,370,7,90,0
292,12,4,3531,379,9,90,0
293,12,5,3529,379,2,92,2
294,12,6,3523,385,6,92,0
295,12,7,3514,393,9,93,1
296,12,8,3501,404,13,95,2
297,12,9,3495,410,6,95,0
298,12,10,3490,415,5,95,0
299,12,11,3485,419,5,96,1
300,12,12,3477,427,8,96,0
301,12,13,3470,431,7,99,3
302,12,14,3462,437,8,101,2
303,12,15,3451,446,11,103,2
304,12,16,3447,449,4,104,1
305,12,17,3435,461,12,104,0
306,12,18,3425,470,10,105,1
307,12,19,3409,485,16,106,1
308,12,20,3400,492,9,108,2
309,12,21,3391,500,9,109,1
310,12,22,3384,504,7,112,3
311,12,23,3376,511,8,113,1
312,13,0,3366,519,10,115,2
313,13,1,3352,532,14,116,1
314,13,2,3342,540,10,118,2
315,13,3,3325,555,17,120,2
316,13,4,3313,564,12,123,3
317,13,5,3302,574,11,124,1
318,13,6,3288,586,14,126,2
319,13,7,3281,592,7,127,1
320,13,8,3269,604,12,127,0
321,13,9,3265,602,4,133,6
322,13,10,3255,609,10,136,3
323,13,11,3248,614,7,138,2
324,13,12,3233,629,15,138,0
325,13,13,3221,640,12,139,1
326,13,14,3212,646,9,142,3
327,13,15,3203,650,9,147,5
328,13,16,3195,653,8,152,5
329,13,17,3183,662,12,155,3
330,13,18,3171,672,12,157,2
331,13,19,3160,680,11,160,3
332,13,20,3151,684,9,165,5
333,13,21,3140,693,11,167,2
334,13,22,3125,704,15,171,4
335,13,23,3113,715,12,172,1
336,14,0,3103,722,10,175,3
337,14,1,3088,736,15,176,1
338,14,2,3082,738,6,180,4
339,14,3,3070,745,12,185,5
340,14,4,3058,753,12,189,4
341,14,5,3050,756,8,194,5
342,14,6,3039,763,11,198,4
343,14,7,3024,778,15,198,0
344,14,8,3009,792,15,199,1
345,14,9,3002,797,7,201,2
346,14,10,2989,804,13,207,6
347,14,11,2978,810,11,212,5
348,14,12,2965,819,13,216,4
349,14,13,2950,827,15,223,7
350,14,14,2939,835,11,226,3
351,14,15,2927,846,12,227,1
352,14,16,2914,856,13,230,3
353,14,17,2901,863,13,236,6
354,14,18,2889,873,12,238,2
355,14,19,2882,875,7,243,5
356,14,20,2865,887,17,248,5
357,14,21,2856,892,9,252,4
358,14,22,2848,894,8,258,6
359,14,23,2836,902,12,262,4
360,15,0,2828,907,8,265,3
361,15,1,2812,922,16,266,1
362,15,2,2797,932,15,271,5
363,15,3,2787,940,10,273,2
364,15,4,2770,949,17,281,8
365,15,5,2754,961,16,285,4
366,15,6,2738,973,16,289,4
367,15,7,2725,980,13,295,6
368,15,8,2711,991,14,298,3
369,15,9,2694,1003,17,303,5
370,15,10,2671,1023,23,306,3
371,15,11,2664,1027,7,309,3
372,15,12,2653,1035,11,312,3
373,15,13,2639,1047,14,314,2
374,15,14,2615,1063,24,322,8
375,15,15,2608,1064,7,328,6
376,15,16,2596,1069,12,335,7
377,15,17,2581,1082,15,337,2
378,15,18,2562,1095,19,343,6
379,15,19,2547,1106,15,347,4
380,15,20,2534,1118,13,348,1
381,15,21,2510,1136,24,354,6
382,15,22,2492,1150,18,358,4
383,15,23,2481,1155,11,364,6
384,16,0,2460,1172,21,368,4
385,16,1,2448,1180,12,372,4
386,16,2,2425,1201,23,374,2
387,16,3,2408,1210,17,382,8
388,16,4,2392,1226,16,382,0
389,16,5,2367,1244,25,389,7
390,16,6,2355,1253,12,392,3
391,16,7,2342,1261,13,397,5
392,16,8,2327,1270,15,403,6
393,16,9,2314,1277,13,409,6
394,16,10,2303,1286,11,411,2
395,16,11,2288,1295,15,417,6
396,16,12,2272,1304,16,424,7
397,16,13,2256,1314,16,430,6
398,16,14,2246,1321,10,433,3
399,16,15,2223,1336,23,441,8
400,16,16,2208,1342,15,450,9
401,16,17,2195,1350,13,455,5
402,16,18,2182,1361,13,457,2
403,16,19,2161,1377,21,462,5
404,16,20,2142,1390,19,468,6
405,16,21,2128,1397,14,475,7
406,16,22,2109,1412,19,479,4
407,16,23,2101,1414,8,485,6
408,17,0,2091,1417,10,492,7
409,17,1,2074,1428,17,498,6
410,17,2,2050,1443,24,507,9
411,17,3,2039,1448,11,513,6
412,17,4,2024,1458,15,518,5
413,17,5,2012,1466,12,522,4
414,17,6,1995,1477,17,528,6
415,17,7,1973,1490,22,537,9
416,17,8,1954,1503,19,543,6
417,17,9,1942,1510,12,548,5
418,17,10,1919,1523,23,558,10
419,17,11,1902,1536,17,562,4
420,17,12,1887,1544,15,569,7
421,17,13,1869,1554,18,577,8
422,17,14,1851,1564,18,585,8
423,17,15,1831,1579,20,590,5
424,17,16,1813,1593,18,594,4
425,17,17,1796,1596,17,608,14
426,17,18,1778,1605,18,617,9
427,17,19,1761,1615,17,624,7
428,17,20,1744,1623,17,633,9
429,17,21,1734,1626,10,640,7
430,17,22,1717,1638,17,645,5
431,17,23,1703,1646,14,651,6
432,18,0,1692,1651,11,657,6
433,18,1,1678,1658,14,664,7
434,18,2,1664,1665,14,671,7
435,18,3,1650,1671,14,679,8
436,18,4,1639,1674,11,687,8
437,18,5,1617,1691,22,692,5
438,18,6,1594,1703,23,703,11
439,18,7,1583,1708,11,709,6
440,18,8,1569,1717,14,714,5
441,18,9,1556,1721,13,723,9
442,18,10,1547,1723,9,730,7
443,18,11,1533,1732,14,735,5
444,18,12,1516,1741,17,743,8
445,18,13,1508,1738,8,754,11
446,18,14,1489,1747,19,764,10
447,18,15,1467,1763,22,770,6
448,18,16,1458,1769,9,773,3
449,18,17,1437,1787,21,776,3
450,18,18,1417,1802,20,781,5
451,18,19,1404,1810,13,786,5
452,18,20,1387,1820,17,793,7
453,18,21,1375,1827,12,798,5
454,18,22,1358,1837,17,805,7
455,18,23,1348,1838,10,814,9
456,19,0,1334,1843,14,823,9
457,19,1,1321,1850,13,829,6
458,19,2,1309,1859,12,832,3
459,19,3,1291,1869,18,840,8
460,19,4,1279,1876,12,845,5
461,19,5,1268,1882,11,850,5
462,19,6,1257,1885,11,858,8
463,19,7,1242,1890,15,868,10
464,19,8,1228,1899,14,873,5
465,19,9,1214,1908,14,878,5
466,19,10,1208,1904,6,888,10
467,19,11,1197,1907,11,896,8
468,19,12,1186,1908,11,906,10
469,19,13,1170,1915,16,915,9
470,19,14,1156,1927,14,917,2
471,19,15,1146,1929,10,925,8
472,19,16,1136,1934,10,930,5
473,19,17,1125,1935,11,940,10
474,19,18,1121,1937,4,942,2
475,19,19,1113,1931,8,956,14
476,19,20,1108,1929,5,963,7
477,19,21,1098,1934,10,968,5
478,19,22,1085,1934,13,981,13
479,19,23,1077,1936,8,987,6
480,20,0,1063,1946,14,991,4
481,20,1,1052,1953,11,995,4
482,20,2,1034,1962,18,1004,9
483,20,3,1021,1969,13,1010,6
484,20,4,1006,1979,15,1015,5
485,20,5,999,1977,7,1024,9
486,20,6,984,1981,15,1035,11
487,20,7,968,1990,16,1042,7
488,20,8,959,1993,9,1048,6
489,20,9,951,1989,8,1060,12
490,20,10,944,1991,7,1065,5
491,20,11,934,1992,10,1074,9
492,20,12,925,1987,9,1088,14
493,20,13,912,1991,13,1097,9
494,20,14,906,1985,6,1109,12
495,20,15,896,1988,10,1116,7
496,20,16,889,1984,7,1127,11
497,20,17,878,1988,11,1134,7
498,20,18,871,1987,7,1142,8
499,20,19,867,1983,4,1150,8
500,20,20,855,1981,12,1164,14
501,20,21,845,1978,10,1177,13
502,20,22,837,1979,8,1184,7
503,20,23,823,1987,14,1190,6
504,21,0,810,1991,13,1199,9
505,21,1,805,1990,5,1205,6
506,21,2,796,1988,9,1216,11
507,21,3,791,1982,5,1227,11
508,21,4,784,1975,7,1241,14
509,21,5,771,1977,13,1252,11
510,21,6,766,1974,5,1260,8
511,21,7,756,1977,10,1267,7
512,21,8,750,1977,6,1273,6
513,21,9,740,1976,10,1284,11
514,21,10,731,1977,9,1292,8
515,21,11,720,1979,11,1301,9
516,21,12,716,1974,4,1310,9
517,21,13,710,1969,6,1321,11
518,21,14,705,1967,5,1328,7
519,21,15,700,1968,5,1332,4
520,21,16,686,1976,14,1338,6
521,21,17,679,1972,7,1349,11
522,21,18,677,1969,2,1354,5
523,21,19,676,1962,1,1362,8
524,21,20,672,1957,4,1371,9
525,21,21,665,1955,7,1380,9
526,21,22,661,1953,4,1386,6
527,21,23,655,1951,6,1394,8
528,22,0,651,1948,4,1401,7
529,22,1,646,1939,5,1415,14
530,22,2,637,1943,9,1420,5
531,22,3,635,1936,2,1429,9
532,22,4,631,1929,4,1440,11
533,22,5,627,1926,4,1447,7
534,22,6,619,1928,8,1453,6
535,22,7,612,1931,7,1457,4
536,22,8,606,1931,6,1463,6
537,22,9,600,1931,6,1469,6
538,22,10,594,1930,6,1476,7
539,22,11,589,1927,5,1484,8
540,22,12,584,1923,5,1493,9
541,22,13,579,1921,5,1500,7
542,22,14,573,1916,6,1511,11
543,22,15,570,1912,3,1518,7
544,22,16,569,1906,1,1525,7
545,22,17,564,1901,5,1535,10
546,22,18,561,1898,3,1541,6
547,22,19,553,1899,8,1548,7
548,22,20,547,1897,6,1556,8
549,22,21,542,1896,5,1562,6
550,22,22,537,1894,5,1569,7
551,22,23,534,1889,3,1577,8
552,23,0,525,1887,9,1588,11
553,23,1,522,1882,3,1596,8
554,23,2,518,1878,4,1604,8
555,23,3,512,1874,6,1614,10
556,23,4,507,1870,5,1623,9
557,23,5,500,1865,7,1635,12
558,23,6,493,1864,7,1643,8
559,23,7,490,1859,3,1651,8
560,23,8,489,1853,1,1658,7
561,23,9,483,1847,6,1670,12
562,23,10,482,1843,1,1675,5
563,23,11,480,1835,2,1685,10
564,23,12,476,1833,4,1691,6
565,23,13,469,1832,7,1699,8
566,23,14,463,1833,6,1704,5
567,23,15,459,1825,4,1716,12
568,23,16,450,1829,9,1721,5
569,23,17,448,1829,2,1723,2
570,23,18,446,1821,2,1733,10
571,23,19,441,1819,5,1740,7
572,23,20,439,1817,2,1744,4
573,23,21,435,1815,4,1750,6
574,23,22,432,1812,3,1756,6
575,23,23,431,1804,1,1765,9
576,24,0,423,1807,8,1770,5
577,24,1,418,1804,5,1778,8
578,24,2,416,1790,2,1794,16
579,24,3,408,1792,8,1800,6
580,24,4,406,1786,2,1808,8
581,24,5,405,1772,1,1823,15
582,24,6,403,1768,2,1829,6
583,24,7,402,1762,1,1836,7
584,24,8,397,1760,5,1843,7
585,24,9,391,1757,6,1852,9
586,24,10,387,1750,4,1863,11
587,24,11,382,1749,5,1869,6
588,24,12,373,1756,9,1871,2
589,24,13,369,1756,4,1875,4
590,24,14,364,1751,5,1885,10
591,24,15,363,1748,1,1889,4
592,24,16,357,1750,6,1893,4
593,24,17,357,1745,0,1898,5
594,24,18,351,1745,6,1904,6
595,24,19,343,1746,8,1911,7
596,24,20,341,1744,2,1915,4
597,24,21,341,1736,0,1923,8
598,24,22,341,1733,0,1926,3
599,24,23,338,1727,3,1935,9
600,25,0,335,1723,3,1942,7
601,25,1,332,1720,3,1948,6
602,25,2,331,1715,1,1954,6
603,25,3,328,1710,3,1962,8
604,25,4,323,1710,5,1967,5
605,25,5,320,1705,3,1975,8
606,25,6,318,1695,2,1987,12
607,25,7,317,1689,1,1994,7
608,25,8,313,1688,4,1999,5
609,25,9,311,1684,2,2005,6
610,25,10,306,1681,5,2013,8
611,25,11,303,1680,3,2017,4
612,25,12,302,1671,1,2027,10
613,25,13,300,1668,2,2032,5
614,25,14,296,1661,4,2043,11
615,25,15,295,1654,1,2051,8
616,25,16,294,1647,1,2059,8
617,25,17,291,1641,3,2068,9
618,25,18,290,1637,1,2073,5
619,25,19,289,1636,1,2075,2
620,25,20,285,1636,4,2079,4
621,25,21,283,1631,2,2086,7
622,25,22,279,1624,4,2097,11
623,25,23,277,1620,2,2103,6
624,26,0,274,1615,3,2111,8
625,26,1,272,1611,2,2117,6
626,26,2,272,1605,0,2123,6
627,26,3,269,1603,3,2128,5
628,26,4,267,1601,2,2132,4
629,26,5,266,1593,1,2141,9
630,26,6,266,1587,0,2147,6
631,26,7,265,1580,1,2155,8
632,26,8,262,1574,3,2164,9
633,26,9,260,1571,2,2169,5
634,26,10,259,1565,1,2176,7
635,26,11,259,1559,0,2182,6
636,26,12,256,1557,3,2187,5
637,26,13,252,1554,4,2194,7
638,26,14,248,1553,4,2199,5
639,26,15,246,1546,2,2208,9
640,26,16,243,1545,3,2212,4
641,26,17,239,1544,4,2217,5
642,26,18,239,1536,0,2225,8
643,26,19,237,1531,2,2232,7
644,26,20,236,1525,1,2239,7
645,26,21,234,1522,2,2244,5
646,26,22,234,1520,0,2246,2
647,26,23,233,1512,1,2255,9
648,27,0,232,1504,1,2264,9
649,27,1,232,1499,0,2269,5
650,27,2,229,1498,3,2273,4
651,27,3,226,1497,3,2277,4
652,27,4,224,1493,2,2283,6
653,27,5,219,1492,5,2289,6
654,27,6,218,1487,1,2295,6
655,27,7,215,1486,3,2299,4
656,27,8,214,1482,1,2304,5
657,27,9,212,1480,2,2308,4
658,27,10,209,1473,3,2318,10
659,27,11,206,1467,3,2327,9
660,27,12,203,1468,3,2329,2
661,27,13,202,1462,1,2336,7
662,27,14,200,1457,2,2343,7
663,27,15,196,1457,4,2347,4
664,27,16,195,1454,1,2351,4
665,27,17,195,1451,0,2354,3
666,27,18,193,1445,2,2362,8
667,27,19,193,1441,0,2366,4
668,27,20,193,1437,0,2370,4
669,27,21,193,1431,0,2376,6
670,27,22,190,1426,3,2384,8
671,27,23,189,1420,1,2391,7
672,28,0,187,1417,2,2396,5
673,28,1,185,1416,2,2399,3
674,28,2,185,1412,0,2403,4
675,28,3,185,1408,0,2407,4
676,28,4,184,1403,1,2413,6
677,28,5,183,1394,1,2423,10
678,28,6,182,1391,1,2427,4
679,28,7,181,1386,1,2433,6
680,28,8,179,1386,2,2435,2
681,28,9,179,1384,0,2437,2
682,28,10,177,1385,2,2438,1
683,28,11,176,1378,1,2446,8
684,28,12,175,1374,1,2451,5
685,28,13,171,1368,4,2461,10
686,28,14,171,1362,0,2467,6
687,28,15,171,1362,0,2467,0
688,28,16,171,1356,0,2473,6
689,28,17,170,1353,1,2477,4
690,28,18,169,1346,1,2485,8
691,28,19,168,1345,1,2487,2
692,28,20,165,1342,3,2493,6
693,28,21,164,1341,1,2495,2
694,28,22,163,1339,1,2498,3
695,28,23,163,1330,0,2507,9
696,29,0,163,1327,0,2510,3
697,29,1,162,1321,1,2517,7
698,29,2,161,1317,1,2522,5
699,29,3,160,1310,1,2530,8
700,29,4,159,1308,1,2533,3
701,29,5,159,1303,0,2538,5
702,29,6,158,1301,1,2541,3
703,29,7,158,1297,0,2545,4
704,29,8,157,1289,1,2554,9
705,29,9,156,1284,1,2560,6
706,29,10,154,1278,2,2568,8
707,29,11,154,1272,0,2574,6
708,29,12,152,1268,2,2580,6
709,29,13,150,1263,2,2587,7
710,29,14,150,1255,0,2595,8
711,29,15,149,1253,1,2598,3
712,29,16,149,1248,0,2603,5
713,29,17,146,1245,3,2609,6
714,29,18,144,1240,2,2616,7
715,29,19,143,1235,1,2622,6
716,29,20,143,1233,0,2624,2
717,29,21,143,1230,0,2627,3
718,29,22,141,1226,2,2633,6
719,29,23,141,1222,0,2637,4
720,30,0,140,1220,1,2640,3
721,30,1,139,1208,1,2653,13
722,30,2,136,1210,3,2654,1
723,30,3,135,1203,1,2662,8
724,30,4,133,1201,2,2666,4
725,30,5,132,1199,1,2669,3
726,30,6,132,1194,0,2674,5
727,30,7,132,1186,0,2682,8
728,30,8,132,1179,0,2689,7
729,30,9,132,1176,0,2692,3
730,30,10,132,1173,0,2695,3
731,30,11,131,1171,1,2698,3
732,30,12,131,1169,0,2700,2
733,30,13,131,1166,0,2703,3
734,30,14,131,1160,0,2709,6
735,30,15,131,1156,0,2713,4
736,30,16,131,1153,0,2716,3
737,30,17,130,1144,1,2726,10
738,30,18,129,1138,1,2733,7
739,30,19,127,1137,2,2736,3
740,30,20,125,1137,2,2738,2
741,30,21,123,1134,2,2743,5
742,30,22,122,1131,1,2747,4
743,30,23,121,1129,1,2750,3
744,31,0,121,1127,0,2752,2
745,31,1,119,1124,2,2757,5
746,31,2,118,1119,1,2763,6
747,31,3,117,1119,1,2764,1
748,31,4,117,1116,0,2767,3
749,31,5,117,1112,0,2771,4
750,31,6,116,1104,1,2780,9
751,31,7,115,1102,1,2783,3
752,31,8,115,1100,0,2785,2
753,31,9,115,1096,0,2789,4
754,31,10,112,1093,3,2795,6
755,31,11,112,1089,0,2799,4
756,31,12,111,1085,1,2804,5
757,31,13,110,1080,1,2810,6
758,31,14,107,1079,3,2814,4
759,31,15,106,1075,1,2819,5
760,31,16,106,1072,0,2822,3
761,31,17,106,1068,0,2826,4
762,31,18,105,1066,1,2829,3
763,31,19,105,1061,0,2834,5
764,31,20,104,1060,1,2836,2
765,31,21,103,1060,1,2837,1
766,31,22,103,1055,0,2842,5
767,31,23,103,1052,0,2845,3
768,32,0,103,1047,0,2850,5
769,32,1,103,1044,0,2853,3
770,32,2,101,1043,2,2856,3
771,32,3,99,1041,2,2860,4
772,32,4,99,1038,0,2863,3
773,32,5,99,1035,0,2866,3
774,32,6,97,1029,2,2874,8
775,32,7,97,1028,0,2875,1
776,32,8,97,1023,0,2880,5
777,32,9,97,1018,0,2885,5
778,32,10,97,1014,0,2889,4
779,32,11,97,1013,0,2890,1
780,32,12,96,1008,1,2896,6
781,32,13,96,1004,0,2900,4
782,32,14,96,996,0,2908,8
783,32,15,96,993,0,2911,3
784,32,16,96,992,0,2912,1
785,32,17,96,984,0,2920,8
786,32,18,96,981,0,2923,3
787,32,19,96,979,0,2925,2
788,32,20,96,975,0,2929,4
789,32,21,96,972,0,2932,3
790,32,22,96,966,0,2938,6
791,32,23,96,964,0,2940,2
792,33,0,96,960,0,2944,4
793,33,1,94,955,2,2951,7
