4.501999914646148682e-01, 4.435999989509582520e-01, 4.381999969482421875e-01, 4.336000084877014160e-01, 4.323999881744384766e-01, 4.304000139236450195e-01, 4.286000132560729980e-01, 4.271999895572662354e-01
1.291999965906143188e-01, 7.880000025033950806e-02, 5.020000040531158447e-02, 3.260000050067901611e-02, 1.999999955296516418e-02, 1.300000026822090149e-02, 8.600000292062759399e-03, 6.000000052154064178e-03
4.205999970436096191e-01, 4.776000082492828369e-01, 5.116000175476074219e-01, 5.338000059127807617e-01, 5.475999712944030762e-01, 5.565999746322631836e-01, 5.627999901771545410e-01, 5.667999982833862305e-01
